,State,County,Population_Estimate_2015,LACCESS_POP15,LACCESS_LOWI15,LACCESS_HHNV15,LACCESS_SNAP15,LACCESS_CHILD15,LACCESS_SENIORS15,LACCESS_WHITE15,LACCESS_BLACK15,LACCESS_HISP15,LACCESS_NHASIAN15,LACCESS_NHNA15,LACCESS_MULTIR15,FOODINSEC_15_17,VLFOODSEC_15_17,MEDHHINC15,POVRATE15,GROC15,SUPERC15,CONVS15,SPECS15,WICS15,FFR15,SNAPS15
538,GA,Webster,2631,49.94754326,32.39631673,87.26538473,3.621953637,14.40353292,4.276092639,39.03181017,10.68351366,0.232218966,0,0,0.232218966,13,4.4,35770,23.6,1,0,1.050183952,0,15.26813786,0,1.737454012
539,GA,Wheeler,7897,366.3625833,186.7884756,179.5381073,42.17558336,83.05734559,58.44925615,314.4840282,39.11286141,6.928055944,5.832268029,0,6.914804848,13,4.4,30926,39.3,0.949816048,0,5,0,1,1,5.112300718
540,GA,White,28374,19298.37906,5834.965327,526.2267984,804.5661438,4745.631745,2571.732258,14777.93367,2270.738062,2327.547202,695.5032725,230.3994972,1291.579917,13,4.4,43598,15.2,2.949816048,1,17.20073581,2,3.949816048,20.1003679,21.99163601
541,GA,Whitfield,103677,23220.29731,10996.9011,656.6212791,1161.678082,7016.875958,2239.113782,17341.75034,823.5346281,8059.792204,347.4827449,180.8160243,4510.291269,13,4.4,45921,15.3,24.1003679,2,72,4.150551857,16.74908024,80,123.7487737
542,GA,Wilcox,8898,72.80753088,40.38652851,190.802848,6.317765462,17.26912836,17.25673657,55.9646149,15.84807019,0.871081386,0.935811034,0,0.059035076,13,4.4,32480,30.4,-0.050183952,0,8,0,2,0.949816048,8.687270059
543,GA,Wilkes,9909,1963.798339,1214.731012,325.1191306,205.3598882,432.3267567,370.741412,1008.049865,871.0127905,83.19571086,2.526391249,0,81.20929377,13,4.4,34031,22.9,2.949816048,0,8.150551857,0,2.949816048,5,16.20461122
544,GA,Wilkinson,9080,2076.777084,1037.07123,236.4601085,95.55254739,406.2696233,386.1696489,1182.501323,817.0643164,57.97660586,5.307453922,3.999999963,66.91074102,13,4.4,38103,20.9,3.050183952,0,13.1003679,0,0.899632095,2,14.64514351
545,GA,Worth,20705,1699.917438,897.3402985,358.2428526,132.1298861,434.7166859,240.4167069,1013.09556,658.2772891,7.739550409,1.098116368,4.384792384,21.26445555,13,4.4,39560,21.7,1.899632095,1.050183952,14.15055186,0.949816048,4.050183952,7,20.41248467
546,HI,Hawaii,195941,72139.17646,24640.22508,2036.931624,4054.254867,16542.15041,10761.44655,23540.41323,351.0979765,8384.299207,17810.66221,282.1497771,21882.66172,7.4,2.9,54914,18.3,43.1003679,0.949816048,65.09668886,9.899632095,29.05018395,144.6988963,162.6132205
547,HI,Honolulu,991339,220465.1778,49908.18347,3637.236108,5121.196152,57720.17835,27030.83067,58744.76847,6931.602408,22552.20081,74726.75982,770.2030508,57904.78119,7.4,2.9,76544,9.2,184.3476086,11.05018395,265.7992642,113.8531272,73.25091976,940.4553346,555.9753007
548,HI,Kalawao,88,0,0,12.00000005,0,0,0,0,0,0,0,0,0,7.4,2.9,48607.26259,16.26303378,0,0,0,0,14.52877096,0,77.24853102
549,HI,Kauai,71074,26305.43452,7191.614371,436.0556918,842.5830164,6190.797283,3732.499377,7664.918689,109.4673899,2635.399124,8201.156318,87.41674667,7515.085077,7.4,2.9,70122,11.2,20.05018395,0.949816048,30.30110371,3.899632095,10.94981605,75.25091976,41.75326223
550,HI,Maui,164042,46070.19301,12694.92722,972.0468319,1978.942713,10679.00318,5131.208811,19041.44713,259.6036964,4591.718072,10794.21245,219.6671456,11457.36093,7.4,2.9,68684,10.7,47.30110371,1,59.1003679,12.1003679,24.20073581,127.1505519,115.1407652
551,ID,Ada,433047,67383.06284,16924.11493,1013.307756,1806.458665,18207.00232,7192.379019,62105.87525,539.9691727,3542.952437,1567.883818,397.3782666,2642.127962,10.5,4.3,58431,11.7,47.55202348,13.20073581,112.1003679,42.20073581,35.30110371,320.1505519,231.028771
552,ID,Adams,3889,424.2091018,200.1663004,43.27074214,13.61099567,64.7580866,107.6617271,401.8736857,0.99999994,6.47846324,4.031304882,6.14758695,11.15652498,10.5,4.3,39943,15.8,-0.050183952,0,5.050183952,0,1.949816048,-0.050183952,4.453998044
553,ID,Bannock,84216,23876.32362,7016.351283,458.5762335,984.4762512,6680.658346,2841.622573,22095.74111,138.5830214,1327.042447,312.7322784,332.3611648,938.1641942,10.5,4.3,43298,22.3,11.1003679,2.949816048,34.05018395,5,12.05018395,71.40147162,56.96297521
554,ID,Bear Lake,5879,1549.173696,434.1453778,10.33303858,37.33990158,385.5071853,323.9115053,1480.400864,3.000000055,35.59284894,10.28860613,7.999999791,46.48422624,10.5,4.3,48309,13.7,1.949816048,0,6,0,2,2.949816048,3.949816048
555,ID,Benewah,8990,2392.653084,940.8404479,124.0269966,148.5085326,530.2256497,483.6783244,2069.734779,3.610203743,36.15485142,4.781860262,213.3623683,101.1638673,10.5,4.3,41368,18,3,0,5,0,4,5.899632095,4.299877365
556,ID,Bingham,45066,9323.049571,3613.425614,357.042707,389.5113557,3071.140287,1077.095442,7987.997227,20.59466248,1556.31041,86.70861693,170.2660617,1053.043167,10.5,4.3,49644,14,6.050183952,1,18.20073581,5.150551857,6,17.05018395,25.13861904
557,ID,Blaine,21642,6075.226574,1764.417976,105.6751974,123.8095749,1669.744943,505.288187,4633.457522,11.30196836,1928.766659,66.07248597,57.69158334,1297.107452,10.5,4.3,65272,8.9,5.050183952,0,11.05018395,-0.100367905,4.050183952,28.45165557,9.454611218
558,ID,Boise,6961,4478.643294,1799.939799,79.47497513,182.8547072,996.6301815,746.0119233,4286.841402,6.708832072,181.3667233,12.68644762,29.48084432,137.9257677,10.5,4.3,52728,14.4,2,0,7.100367905,0,1.949816048,2.100367905,7.808547945
559,ID,Bonner,41587,8193.507547,3044.605253,408.1483035,386.8638733,1645.296284,1492.096266,7858.105774,8.735298947,169.5555767,30.74939224,69.83932831,202.9948643,10.5,4.3,44072,15.8,12,1,23,1.849448143,6,23,25.96654403
560,ID,Bonneville,109924,24101.14511,7487.384198,556.9499383,879.9748749,8407.116704,1961.225031,21622.28662,136.7548449,3126.263837,225.9182865,152.9442398,1955.296744,10.5,4.3,54008,13.2,10.1003679,4,45.94981605,6.899632095,9.050183952,79.70257533,70.35608284
561,ID,Boundary,11276,1598.585824,814.8141714,119.1976382,50.56252716,423.2251312,252.3044467,1524.864488,4.526949249,44.30985945,10.49080465,21.11649118,35.86415926,10.5,4.3,41803,15.8,5.100367905,0,4.949816048,1.050183952,3.050183952,6,8.071093933
562,ID,Butte,2567,618.4732097,307.7114143,9.092894782,28.70960392,202.3914282,77.4006166,581.0788182,1.000000029,51.24063278,0.911723718,0.99999995,31.99999974,10.5,4.3,43780,15.9,1,0,4.050183952,0,1,0.899632095,3
563,ID,Camas,1070,1116.999994,613.1411204,5.236559113,72.26451525,239.9999992,177.9999988,1050.999992,3.000000094,75.00000049,1,5.99999991,56.00000014,10.5,4.3,46203,10.7,1,0,0,0,14.52877096,2,1
564,ID,Canyon,206894,36485.05209,15214.98561,971.5650097,2141.646796,11604.15589,4031.116705,30862.22409,181.1395267,7911.634266,318.518551,328.7785913,4712.823321,10.5,4.3,44585,15.9,25.20073581,4.949816048,56.05018395,18.1003679,16.05018395,109.5018395,108.8999387
565,ID,Caribou,6771,2190.127402,760.4329547,73.31048635,78.59331396,686.66572,329.3571017,2030.300831,1.061295513,161.4325772,5.820053427,7.000000016,137.5674432,10.5,4.3,57017,10.8,3,0,4.050183952,0.949816048,3,1.949816048,6.050183952
566,ID,Cassia,23500,6549.250715,2807.147815,193.5107642,200.829946,2236.016079,942.9513669,5572.760324,5.73755053,1238.968176,23.24098245,20.70871845,919.0450116,10.5,4.3,47932,16.7,5,1,20.94981605,1.050183952,1.899632095,22.05018395,16.34710567
567,ID,Clark,887,982.0000058,641.9392493,7.340425575,78.29787242,308.0000033,129.0000003,711.0000035,7.000000037,398.000002,4.999999832,10.00000018,249.0000048,10.5,4.3,40098,15.3,0,0,1.949816048,0,1,0,77.19834706
568,ID,Clearwater,8562,1545.470317,667.6313695,61.59581856,57.03222336,259.7597267,348.1192211,1452.941133,3.947110832,59.73367249,11.24943376,26.51346283,44.4244476,10.5,4.3,42630,15.3,5.050183952,0,2.899632095,-0.050183952,5,4.100367905,7
569,ID,Custer,4059,1877.646877,746.9392659,49.32682978,55.28222462,334.792997,395.8199462,1833.359576,3.000000054,61.27459065,1.43350514,9.559375914,29.29442029,10.5,4.3,45801,14,4,0,5.79926419,0,3,3.949816048,6.071093933
570,ID,Elmore,25796,8712.52231,3514.294114,73.6080236,263.7599398,2671.582205,541.332716,7156.37394,287.0695426,1044.42967,369.5359253,68.00126059,789.5313179,10.5,4.3,44509,15,4,1,8.949816048,1.899632095,5.949816048,11.94981605,16.69175864
571,ID,Franklin,12954,915.6732924,438.9150309,87.30742607,24.42389491,320.1862967,137.4309394,880.2917025,0,31.66003301,0,4.999999925,30.38159012,10.5,4.3,53901,9.7,2,0,8,0,1,6,2.474908024
572,ID,Fremont,12811,1633.908356,562.4509001,25.08921414,13.62254514,342.6692394,355.977257,1447.554636,6.83837388,302.147005,1,5.848116327,170.667228,10.5,4.3,49555,15,2,0,7,0,2,5,7.837821917
573,ID,Gem,16680,5059.328462,2074.664575,77.32139434,210.8609756,1182.059698,1107.207389,4776.512247,6.807036136,298.3699918,29.97323002,30.38582601,211.086934,10.5,4.3,44017,15.8,1,1,8.100367905,1.949816048,1,9.899632095,13.69981605
574,ID,Gooding,15212,164.4763176,91.88962265,45.2048444,12.54414895,43.66252468,23.85575655,122.5328907,0.467180809,53.37895739,0.00176012,1.461900452,40.01258643,10.5,4.3,48950,13.9,5.050183952,0,3.949816048,0,4,7.100367905,10.05018395
575,ID,Idaho,16296,5583.991627,2250.095278,150.8640587,227.8997812,1032.200768,1167.822891,5346.983146,19.22756174,135.5979055,15.34847575,60.62488337,138.8075682,10.5,4.3,41157,16.3,5,0,8.949816048,3.100367905,6.050183952,5.050183952,15.44594064
576,ID,Jefferson,27129,3058.149924,1553.444683,180.0046882,150.4658173,1177.490984,264.0302962,2506.059467,15.02066417,705.4301841,22.11174251,20.74245469,492.2156017,10.5,4.3,53555,10.5,2,0,8.050183952,-0.100367905,2,12.15055186,7.79181996
577,ID,Jerome,23006,4902.945264,2636.176873,169.0076599,231.0020818,1584.363334,568.9042004,3974.714806,8.796451158,1457.576302,17.38161228,62.84315731,838.006733,10.5,4.3,47034,15.8,2.050183952,1,8.899632095,1.949816048,2,10.15055186,18.37219765
578,ID,Kootenai,149395,34068.67389,10781.41067,598.9338847,1305.90128,8587.612549,5226.718214,32450.97584,87.87279395,1251.634008,270.375943,297.5552653,947.2305305,10.5,4.3,48864,14.7,20.1003679,4.949816048,65.55202348,6.648712333,17.05018395,108,94.59384344
579,ID,Latah,38796,4402.313553,994.6168745,200.5041382,165.4964392,1166.072608,636.8607686,4181.550376,21.40221735,110.3491846,51.58435338,19.95974388,127.7354337,10.5,4.3,46360,19.6,7,1.050183952,13.15055186,7.050183952,6.050183952,30.20073581,22.81721852
580,ID,Lemhi,7736,2925.605817,1289.559203,114.5058418,142.8247847,526.4032799,651.3380942,2786.705735,9.050948541,81.3166749,7.162327202,20.60870099,99.33181754,10.5,4.3,40087,17.6,5.050183952,0,6.949816048,0,1,2.899632095,7.396063274
581,ID,Lewis,3795,1852.673588,664.944444,47.99721536,59.07648786,375.8210808,362.8804725,1754.424646,5.000000064,34.50943457,7.999999768,48.09957224,36.14936958,10.5,4.3,41688,16.3,4.050183952,0,2,1,3,2,5.050183952
582,ID,Lincoln,5303,5074.030993,2363.898498,16.71024688,197.7971565,1665.011471,558.7338576,4062.454692,18.99999931,1445.795675,19.72547927,36.99999993,932.8508153,10.5,4.3,46168,14.5,2,0,3,0,2,-0.050183952,2.787637964
583,ID,Madison,37983,7096.555603,4081.204338,109.095183,259.4782432,2020.215281,282.5661681,6681.434691,33.95856621,432.0213803,55.6378304,13.52222307,303.3456542,10.5,4.3,38065,28.1,1.899632095,0,11.1003679,3.100367905,4,29.35128767,8.099141555
584,ID,Minidoka,20451,3532.993504,1605.182293,159.3833446,105.5258448,1086.775087,437.0844745,2693.835554,9.759048895,1401.435412,15.94602811,56.51019923,756.9426768,10.5,4.3,45429,17,0.949816048,0,11.1003679,0.949816048,3,4.899632095,5.611074368
585,ID,Nez Perce,39996,7090.980454,1602.981206,176.9160464,217.6029333,1695.039019,1331.766178,6813.438611,17.55530089,149.0698559,35.70359631,66.98660279,155.9771929,10.5,4.3,50939,13.5,11,0,16,-0.20073581,8.050183952,29.1003679,34.10516308
586,ID,Oneida,4249,491.0323482,208.7309158,67.68290596,12.97701789,138.0903861,77.54455537,479.071594,0,25.0861528,0,0,11.96075356,10.5,4.3,47037,12.2,1,0,4.050183952,0,1,4,4.750306587
587,ID,Owyhee,11292,2160.613404,1021.97709,97.75798554,115.1477853,528.4428326,364.3334731,1785.610159,0.999999987,442.7356339,11.7366868,52.75942484,308.5071413,10.5,4.3,39738,19.9,3,0,3.050183952,-0.050183952,3,5.899632095,10.43788323
588,ID,Payette,22793,5406.787354,2232.823386,142.7311714,273.1963378,1648.141098,772.8110559,4740.793657,14.06174964,970.3415414,35.67328573,61.78486796,547.8910133,10.5,4.3,44499,15.7,5.100367905,0,13.05018395,2.050183952,4,9.100367905,19.17951924
589,ID,Power,7700,1085.1314,506.6260744,34.61012503,59.30529581,338.7010051,140.1691127,884.0079294,0,165.9854849,0,67.01135993,134.1121118,10.5,4.3,44004,14.1,1,0,2,0,1,4.150551857,5.050183952
590,ID,Shoshone,12456,1143.619895,566.3628596,155.054406,129.9054868,206.9709997,241.9892661,1093.115835,2.965797712,31.16517595,0.420731713,13.42056859,32.42876991,10.5,4.3,37497,21.1,6,1,9.899632095,0,6,4.899632095,10.91279126
591,ID,Teton,10732,905.8927218,182.7290224,48.2103789,28.00247587,304.7356427,61.09519932,753.1417474,1.842315601,159.6999839,4.23821872,2.00000003,144.6704385,10.5,4.3,58013,9.8,2.050183952,0,4.949816048,1,1,3.899632095,4.071093933
592,ID,Twin Falls,82230,4792.849599,2020.830183,275.6277359,181.9450138,1506.364501,508.6805156,4153.366669,17.06289666,843.3852209,39.24233633,30.35297475,547.9692797,10.5,4.3,45799,14.6,17,3,29.69889629,5.100367905,10.8996321,66.50183952,58.61475342
593,ID,Valley,10046,1835.774311,641.3026045,27.11209718,38.29880483,408.3463809,298.0531669,1770.566939,2.888369298,43.55790638,7.99999989,7.649468059,46.66953746,10.5,4.3,51774,10.7,4.949816048,0,8.899632095,1,3,5.698896285,9.454611218
594,ID,Washington,9899,2132.75114,996.3763984,74.21773963,89.92829782,413.2275385,538.6037218,2015.253618,0,112.0870721,10.62255631,23.52887364,83.34609055,10.5,4.3,38592,17.1,2,1,5.949816048,1,2,7.150551857,8.245818004
595,IL,Adams,66857,10346.46475,2127.848125,316.7842515,353.8051121,2502.424482,1839.844389,10034.80289,88.90489722,76.17635321,97.12616769,6.172523897,116.5073328,11,4,47264,13.4,10.94981605,2,27.8996321,2.849448143,11,34.15055186,51.41697325
596,IL,Alexander,6761,1748.04911,1030.380811,170.7030241,184.0028755,375.3483363,263.2702367,1241.430075,435.1296124,44.60065404,4.584025837,7.445494482,59.45991085,11,4,32922,28.6,2,0,3,0,3.050183952,1.050183952,7.050183952
597,IL,Bond,16684,1281.433552,482.1747445,282.0839328,109.1890195,294.1347084,245.5374476,1200.692302,26.81204695,43.73503307,17.88247356,8.937366962,27.10936629,11,4,50206,14.8,0.849448143,0,10,1,1.949816048,9.100367905,13.84108415
598,IL,Boone,53606,11409.51778,2607.274937,208.0710895,366.2777869,3382.698455,1144.221377,9993.996549,177.4051439,1694.814104,186.8531484,17.6795919,1027.583368,11,4,62382,10.3,5.849448143,1,20.79926419,2.050183952,9.100367905,27.05018395,34.6968604
599,IL,Brown,6748,1662.659777,905.9150316,34.67672091,4.602872428,30.09040759,86.18021356,532.9248974,903.6049805,261.8081376,3.852738727,6.41866231,214.8584908,11,4,53516,16.7,1,0,1.899632095,0,1,4.100367905,4
600,IL,Bureau,33490,12511.08754,3726.884008,605.2514592,598.7775879,2866.820668,2470.689307,12175.07823,43.5500923,311.9008536,72.4050634,18.12555678,198.3142952,11,4,51275,12.6,5.100367905,1,22.30110371,-0.100367905,5,12.15055186,22.02029681
601,IL,Calhoun,4858,577.5033646,218.7279286,44.32520055,31.73908323,119.5868318,125.4484941,573.5033644,0,7.000000151,3.000000059,0,1,11,4,51109,11.6,3,0,-0.050183952,0,1,1,2.374540119
602,IL,Carroll,14640,2881.377138,968.0724457,141.2627794,113.7840069,647.1421948,587.1302008,2789.552413,34.99999903,66.87708939,8.999999992,3.074287135,44.68562,11,4,50432,10.7,3,0,11,0.949816048,3.050183952,11,12.34200391
603,IL,Cass,12848,1528.094115,396.0331941,106.8873411,34.58085388,367.3503291,259.5227843,1497.327288,8.953982363,23.13171987,1.098652143,4.999999944,15.71418668,11,4,46647,12.2,5,1.050183952,11.15055186,0,2.899632095,7,15.06242335
604,IL,Champaign,209234,31716.38306,9045.0048,903.8430855,818.5643675,7595.303468,3222.675908,24844.63416,2260.661476,1798.916546,2862.433829,91.80211873,1626.219617,11,4,50813,20.1,38.25091976,7,72.25091976,14.05018395,32.84944814,185.3047828,148.757861
605,IL,Christian,33457,3836.890649,1063.471296,230.3485608,110.1757271,613.1823417,563.2177123,3481.287946,262.2471147,118.7350386,14.33526137,5.63121014,73.31745617,11,4,49041,12.7,8.050183952,1,20.1003679,0,10.05018395,15.94981605,34.57140052
606,IL,Clark,15869,1430.77117,510.1542949,113.4836367,49.646988,302.810258,279.493937,1398.883837,6.000000013,10.74953352,3.473460705,4.745737102,17.66813056,11,4,50700,13.8,3.050183952,1.050183952,8.100367905,2.100367905,4,13.1003679,11.84975473
607,IL,Clay,13402,2153.756319,463.0879771,126.3918491,86.49560273,504.4261532,324.8408368,2121.84794,0.999999996,12.65036003,4.378181714,1.999999946,24.53019719,11,4,43577,14.5,1.899632095,1,7.050183952,2.100367905,3.949816048,9.050183952,13.94563405
608,IL,Clinton,37660,5729.078383,1827.554697,208.1176941,112.7414043,1047.048938,600.8183983,4489.197001,936.8238738,368.3412016,12.51090127,19.82001872,268.7235374,11,4,64030,8.5,7.849448143,1.050183952,22.05018395,3.050183952,7.899632095,16.79926419,38.15860926
609,IL,Coles,52160,8283.217304,3494.237678,491.5907625,552.270121,1875.630093,1500.07745,7854.454553,162.1256952,157.7159788,62.73664439,22.15731281,181.7430852,11,4,42613,21.8,9.20073581,2,16.79926419,1.899632095,11,44.1003679,38.44206523
610,IL,Cook,5247662,373742.3941,88306.58851,8738.264479,13128.47764,89882.05609,51870.32432,256596.3134,63893.05334,41891.75496,29637.53594,977.2203136,22562.51121,11,4,56841,16.2,1463.34393,52.20441486,1332.304783,421.1431938,911,4668.898599,3173.746545
611,IL,Crawford,19258,2948.453241,865.3618146,170.02159,96.89852783,416.9925031,248.6563828,2044.96295,774.0674128,152.0947756,7.751815818,5.208711348,116.4623394,11,4,49856,13.4,5,1.050183952,9.050183952,1,1.949816048,14.25091976,15.29181996
612,IL,Cumberland,10860,19298.37906,5834.965327,107.4609598,804.5661438,4745.631745,2571.732258,14777.93367,2270.738062,2327.547202,695.5032725,230.3994972,1291.579917,11,4,51505,12,2,0,5.100367905,-0.050183952,3,3,9.662791258
613,IL,DeKalb,104154,29776.11913,13224.37192,1192.402044,1071.763212,5531.772748,2197.058668,24367.34539,2750.742283,2959.09071,824.1021534,56.05277224,1769.905895,11,4,56874,16.2,10.94981605,1,39,1.949816048,13.05018395,81.35128767,63.18074559
614,IL,De Witt,16181,653.139208,167.3135609,52.72085022,35.12996101,157.9812249,85.70659745,632.2472243,1.745671511,12.80286398,1.366709978,0,17.77960559,11,4,54796,11.6,4.050183952,0,8.050183952,0,6.050183952,11.1003679,15.4835786
615,IL,Douglas,19831,1971.220001,608.8158346,440.3723877,89.83333069,451.5632753,384.3222359,1932.570214,3.515376524,52.57016513,17.0615063,1.154239845,16.91867658,11,4,53213,10.2,11,0,12.15055186,3,3,18.15055186,21.62158447
616,IL,DuPage,933965,216272.3036,36357.63035,2644.774642,4193.098648,53859.82789,23535.01993,169679.1171,10526.1113,25632.47232,21664.47943,523.3028244,13818.3792,11,4,81616,7.1,162.6487123,14.20073581,296.050184,84.20073581,145.050184,876.8568062,429.946664
617,IL,Edgar,17603,6684.283987,2872.903194,293.1995708,531.4988234,1411.767193,1384.054011,6583.943345,23.85991314,43.48770031,13.31586769,8.204053595,52.83822967,11,4,50306,13.9,3,0.949816048,9.899632095,0,3.949816048,12.1003679,12
618,IL,Edwards,6509,1243.358107,532.7717268,72.77698381,45.55332105,313.9806764,200.7737812,1213.459944,6.950484279,13.05939872,3,0,19.9476765,11,4,48329,11.3,1.949816048,0,5.050183952,0,2,3.849448143,9.925337246
619,IL,Effingham,34209,5870.163881,1635.126567,193.0886886,230.2260859,1492.418906,962.3157145,5761.789029,14.57198554,79.83818502,33.06283957,2.173723203,58.5662827,11,4,53077,9.8,6.899632095,1,25.40147162,2.050183952,7,41.30110371,31.09292368
620,IL,Fayette,22033,7659.778417,3109.951514,339.2959897,499.0621016,1846.042614,1273.719658,7504.126517,26.46171535,72.43809745,22.66793853,17.90175915,85.62048612,11,4,41838,18.5,2.749080238,1,9.949816048,0,2.899632095,11.1003679,16.54151337
621,IL,Ford,13526,2589.900699,918.3444929,93.68537462,122.4800215,627.6663587,462.9053174,2522.061266,10.95802861,45.8472845,5.819527163,13.4363302,37.62554984,11,4,53151,11.3,1.949816048,0,9.100367905,-0.050183952,1.949816048,7.899632095,11.28314938
622,IL,Franklin,39390,4242.045168,1720.279134,565.5161298,308.3067373,953.4057185,816.8978787,4172.634324,11.48955592,49.97535532,7.439156815,11.37180786,39.11032654,11,4,43428,18.7,4.949816048,1,26.15055186,0,11,23,43.37127789
623,IL,Fulton,35707,6302.332037,2411.621454,348.8555093,362.0530016,1482.369794,1073.658984,6194.840668,14.62327254,51.4257798,10.89424322,10.95409271,71.01975343,11,4,44649,14.9,4.949816048,0,21.1003679,0.949816048,6.949816048,20.05018395,29.02090998
624,IL,Gallatin,5222,4204.632412,1635.830105,122.5520912,295.4600637,884.8855372,868.1049816,4103.368237,10.00000001,59.00000016,2.000000019,12.00000005,77.26417891,11,4,40817,17.9,0,0,4.050183952,0,14.52877096,0,1.866176127
625,IL,Greene,13344,1656.176156,881.6160941,146.5979283,124.5971003,389.3151121,280.6851866,1626.624402,8.137181402,6.777228806,0.435712209,2.277403862,18.70145307,11,4,43943,16.6,5,0,10.05018395,3.100367905,5,6.050183952,13.06691194
626,IL,Grundy,50363,9307.075391,2478.900483,438.3685441,348.8261371,2507.136523,991.2809409,8789.950084,76.71528715,677.155277,66.01808872,24.41612638,346.7086806,11,4,71928,7.7,6.050183952,1,17.69889629,2.949816048,5.949816048,41.40147162,29.79569537
627,IL,Hamilton,8249,1193.621187,366.2044065,55.13807047,55.7849335,277.3283052,198.2363998,1162.014887,13,11.34186914,3.151122294,0.552986314,13.90746607,11,4,45926,13,0.949816048,0,4.050183952,2,2,2.849448143,7.991636008
628,IL,Hancock,18215,7343.926383,2706.616337,278.4196195,382.5166454,1685.562315,1400.61006,7229.223298,20.05630699,39.62047597,14.90661966,8.001227247,69.01959912,11,4,48213,12.7,3.949816048,0,14.05018395,1,3.949816048,10.1003679,18.80762818
629,IL,Hardin,4065,714.7163996,206.2960248,164.6648143,53.71425886,127.5431198,152.1505244,701.4155794,1.293462051,2.020912017,7.02091204,0,4.961238485,11,4,39128,20.6,1,0,3,0,0.949816048,0,3.824969341
630,IL,Henderson,6997,99.5907392,33.42219253,53.28544197,4.40024528,21.10933725,12.89923173,98.58614039,0.004598783,0,0,0,0.999999966,11,4,47354,11.5,2,0,4.949816048,0,2,3.100367905,4.995818004
631,IL,Henry,49644,9344.026294,2558.71745,356.1949118,357.0032109,2355.99897,1559.89357,8808.830551,225.715236,345.5715813,37.21794332,17.94396344,254.3185991,11,4,58983,10.7,7.849448143,1,29.05018395,3,12,22.8996321,40.69175864
632,IL,Iroquois,28522,6495.508949,2240.5837,362.2460848,246.4414916,1600.68184,1177.109368,6000.999503,40.16731441,579.8629309,18.07154713,10.04353553,425.2270627,11,4,49836,13.3,7.899632095,1.050183952,12.8996321,-0.100367905,6,16.69889629,25.4919426
633,IL,Jackson,59245,13246.99998,6755.333753,1166.129725,1042.625145,2787.740864,1806.511569,11186.00254,1329.31649,505.4429643,162.8399594,39.65315665,526.0567899,11,4,36613,23.5,13.1003679,2.050183952,21.94981605,2,12,44.40147162,50.20971298
634,IL,Jasper,9628,1449.139265,387.8139717,79.18812535,46.51024102,357.5071194,265.8689217,1421.345679,0.962730646,11.7004008,7.674067626,4.078094133,15.07869657,11,4,52608,12,1,0,4,-0.050183952,2,6.050183952,6.995818004
635,IL,Jefferson,38290,8547.833992,3333.945597,568.8808221,570.8833852,1833.856006,1344.26833,7680.508841,582.9200138,196.6248872,30.80340001,18.83914937,232.3226321,11,4,46460,16.7,8.150551857,1,14.94981605,1,7,31.40147162,34.10842531
636,IL,Jersey,22223,3597.688432,966.8340243,188.3428156,165.9671106,785.2916569,698.9025171,3490.004101,20.14875277,34.38392155,19.77306095,6.137587023,59.62795366,11,4,53864,11.4,4.050183952,1,7.050183952,0.949816048,3,14.15055186,13.05018395
637,IL,Jo Daviess,22077,4522.119361,1399.81884,349.6183567,111.6078231,999.0004818,903.9441541,4370.168313,18.52912964,132.9629369,9.84145871,11.35111112,109.4436477,11,4,51201,9.4,4,1,10.79926419,-0.150551857,3.949816048,10.94981605,13.22582779
638,IL,Johnson,12780,2657.229906,1810.087824,204.1078603,55.95570901,315.2166913,257.9094242,1679.185006,820.2605171,168.4269674,5.559241348,2.32628008,149.8988812,11,4,46838,14.3,2,0,7.100367905,-0.050183952,2,3.899632095,10.44624723
639,IL,Kane,529330,95265.82432,19687.57342,1618.096734,2196.576975,27105.22676,9022.811687,77701.65731,4829.505025,17244.15495,3392.073409,352.4541107,8950.885259,11,4,70502,10.8,73.59852838,10.1003679,139.053863,39.50183952,74.30110371,333.6022074,255.3131468
640,IL,Kankakee,111758,14468.16151,5215.460859,1018.763663,948.5005057,4136.61816,1874.752521,10406.31082,3028.850242,1318.778569,109.7116291,34.33049704,886.9917848,11,4,53227,15.2,20,3.050183952,47.94981605,4.79926419,19,78.15055186,103.0201004
641,IL,Kendall,122937,17970.90354,3483.624246,365.6281935,356.2378951,5340.28071,1707.735533,15546.21465,728.5791342,2372.888555,499.0633841,55.71180166,1130.847175,11,4,88773,4.8,8.749080238,5.100367905,30.70257533,7.100367905,15.84944814,76.80294324,47.14636986
642,IL,Knox,51374,9509.965423,3586.493561,428.2133545,426.1345806,1932.435645,1493.6957,7755.357502,1185.054684,552.040498,54.16132383,16.17141908,498.5540026,11,4,43796,17.2,9,1,20.1003679,0.949816048,8.949816048,38.1003679,42.80079713
643,IL,Lake,704995,248067.6938,40860.50673,3315.70819,4926.209329,64112.4545,25715.48771,203780.2507,11228.65073,25693.88394,16749.61333,753.3114722,15424.07019,11,4,82160,9,117.050184,13.20073581,200.9534951,45.44797652,122.8996321,568.8568062,343.3301813
644,IL,LaSalle,111023,23592.12785,6949.685149,866.0346616,1155.943459,5648.393222,3636.483486,22268.45041,287.3007696,1795.863939,111.0622846,65.96189681,857.2490519,11,4,52316,12.9,21.74908024,3,51.8996321,5.849448143,20.94981605,73.30110371,96.35098108
